     2    0.101   -0.002     -0.212  0.006    -0.71     3.13    -7.22     8.33
     1   -0.025   -0.285     -0.742  0.010    -0.56    -0.28   -20.75    22.51
    -2   -0.087   -0.591      4.760  0.006     1.24    -0.11    38.97    39.48
     2    0.364   -0.050      0.263  0.006     3.46     2.46     1.09     1.87
     3    0.828    0.619     -2.513  0.199     3.15     4.19    -2.60     2.87
    -2    0.214    0.105     -0.544  0.006     2.75     6.32   -10.36    10.96
     1   -0.044    0.146      0.833  0.010    -1.23     4.60    12.00    12.22
    -2   -0.208    0.171      2.393  0.006    -8.00     1.77    63.24    64.07
    -2    0.011   -0.091     -0.683  0.006    -1.25     2.74    -3.76     5.22
     1   -0.831    0.328      0.140  0.010    -1.19     1.04    -0.74     3.20
    -1   -0.292    0.243      1.213  0.010    -5.26    -0.63     3.84     4.60
     1   -0.532   -0.299      0.600  0.010    -5.52    -1.96     4.44     6.46
     3   -0.706   -0.307     -0.549  0.199    -4.39    -0.99    -3.22     3.95
     1   -0.169   -0.130     -0.532  0.010    -5.84    -2.42    -0.96     1.04
     2   -0.051   -0.169      0.052  0.006    -5.67    -2.31    -0.26     0.31
    -1   -0.144    0.133      0.123  0.010    -5.54     1.11     0.14     0.39
     1   -0.591    0.129      0.513  0.010    -7.08     2.55     2.59     3.51
    -1    0.408   -0.554      0.695  0.010     3.82    -2.80     5.80     9.30
    -2   -0.009   -0.351      0.797  0.006     1.33    -3.69    10.72    11.75
    -2   -0.063   -0.057      0.649  0.006    -1.06    -0.28    22.46    22.65
    -1   -0.219    0.244      0.710  0.010    -3.54     1.46    15.80    17.04
     2    0.619   -0.029      1.363  0.006    -0.22    -4.42     7.07     7.87
    -2   -0.680   -0.092      1.024  0.006    -5.02    -1.70     2.80     3.97
     1   -0.444   -0.009      1.392  0.010    -4.69    -2.66     4.74     5.26
    -1   -0.411    0.375     -0.032  0.010     0.86     2.93     0.03     3.36
     2   -0.136   -0.534      0.266  0.006     2.68     0.35     3.51     5.72
    -2    0.431    1.065     -0.302  0.006     2.48     3.73    -1.06     3.09
     1    0.048   -0.186      0.361  0.010     3.42    -0.77     1.96     4.36
     2   -0.078    0.166      0.528  0.006    -3.64    -2.33     8.17    10.16
    -3   -0.182    0.163      0.612  0.199    -1.82     2.57     6.53     8.93
     1   -0.164    0.036      0.529  0.010    -5.00     2.33     9.31     9.75
     1    0.140    0.189      1.453  0.010    -4.60     3.61    15.85    16.20
     3   -0.554    0.299      0.999  0.199    -5.29     1.06     2.26     2.61
    -3    0.119    0.130     -0.482  0.199     3.73     4.24   -11.52    12.57
     1    0.623    0.128     -0.110  0.010     5.13     4.20    -2.14     5.21
    -2   -0.069    0.009     -0.059  0.006     2.80    -3.28    -3.66     6.34
     1    0.153    0.092     -0.155  0.010     3.09    -3.05    -1.65     1.97
    -1   -0.140   -0.355      0.301  0.010     2.01    -0.09    11.27    11.72
     1   -0.175   -0.803      7.387  0.010     0.67    -1.92    42.06    42.37
     2   -0.087    0.057     -0.340  0.006    -1.46     0.03    -4.28     5.11
    -1   -0.266    0.171     -0.191  0.010    -3.13     0.72    -9.82    12.61
     1   -0.189    0.382      0.940  0.010    -3.61     4.80     2.54     2.90
     1   -0.593   -0.132      1.061  0.010    -3.31     4.42     3.04     3.21
     2    0.191    0.198      3.918  0.006    -1.33     5.05    18.20    18.29
    -1    0.061    0.398     -0.147  0.010    -0.89     6.00    -0.37     1.54
     3    0.023    0.226     -0.104  0.199    -1.24     4.94     1.05     3.22
    -3   -0.282   -0.469      0.643  0.199    -2.73    -1.17     4.49     6.45
     1    0.043   -0.106      0.017  0.010    -2.65    -1.34     1.59     4.78
    -3    0.164    0.128     -0.376  0.199    -0.62     3.30   -15.06    16.75
     1   -0.240    0.017     -0.311  0.010    -1.60    -0.73    -5.59     7.66
    -1    0.081   -0.392      0.151  0.010    -3.62    -5.07     2.97     4.06
     1   -0.013   -0.050      0.435  0.010    -3.49    -3.47     2.03     2.45
     3    0.213    0.210     -1.401  0.199     5.08     3.78    -6.66     7.65
    -2   -0.037   -0.027     -0.368  0.006     4.01     0.27    -3.09     4.65
     1   -0.349    0.804     -1.729  0.010     2.32     4.09    -5.33     5.68
    -1   -0.028    0.323     -1.263  0.010     0.97     4.46   -14.74    15.26
    -1   -0.242    0.065     -0.037  0.010    -5.84    -0.07    -1.24     1.52
     1   -0.289    0.223     -0.578  0.010    -5.69    -0.48    -2.71     2.79
     1    0.186    0.302      3.930  0.010     2.62     3.44    25.59    25.77
    -1    0.604   -0.688      0.560  0.010     2.97     2.57     0.53     0.67
    -2    0.227    0.213     -0.267  0.006    -1.02     2.54   -12.55    13.66
     1   -0.055    0.075     -0.300  0.010    -1.35     0.90   -38.96    39.50
    -2   -0.209   -0.112      1.232  0.006    -0.37    -3.85     4.86     5.28
     2    0.176   -0.003      1.043  0.006     1.63    -3.19     4.17     4.49
    -2    0.249    0.180     -0.083  0.006     5.20     1.18    -0.06     0.32
     1    0.320    0.066     -0.045  0.010     5.20     1.18    -0.06     0.32
    -1   -0.167    0.415     -1.287  0.010    -2.32     1.32    -5.99     7.32
     1   -0.203   -0.071     -0.076  0.010    -2.22     2.60     0.07     6.15
    -3   -0.198    0.281      0.834  0.199     2.22     2.82     6.03     6.93
     1    0.248   -0.112      0.178  0.010     2.26    -2.27     7.72     9.67
    -1    0.042    0.501      0.226  0.010     2.02     4.09     1.39     1.89
     1    0.081    0.214      0.355  0.010     2.09     6.42     5.24     7.12
    -1   -0.105    0.132     -1.141  0.010    -3.92     4.45   -26.43    26.96
     1   -0.549   -0.296     -0.772  0.010    -7.71    -1.81   -11.73    15.13
     1   -0.163   -0.059      1.846  0.010    -4.02    -0.79     3.36     3.78
     2   -0.157    0.416      0.645  0.006    -5.81     0.54     4.46     5.05
     1   -0.437   -0.099      0.421  0.010    -5.02    -2.03     1.59     2.02
    -3   -0.390   -0.629     -4.013  0.199    -2.34    -0.34    -9.08     9.63
     1    0.823    0.115     -0.109  0.010     2.02    -1.00    -1.74     4.97
     1   -0.070    0.116      0.279  0.010    -1.59     0.88    12.64    15.41
    -3   -0.208   -0.137      1.189  0.199    -6.32    -0.44    19.44    20.21
    -1    0.458   -0.289      1.223  0.010     2.25    -5.79     2.06     2.34
     1   -0.306   -0.353      0.151  0.010     1.53    -6.10     0.31     1.45
    -1    0.138   -0.158     -0.153  0.010     3.11    -1.89    -3.88     4.27
     1    0.685   -0.257     -1.036  0.010     4.21    -0.89    -3.41     3.95
    -3   -0.231    0.167     -2.210  0.199    -3.45     1.72    -9.47    10.75
     1   -0.079    0.158      0.050  0.010    -3.71     2.58    -1.55     3.15
     3   -0.470   -0.086      1.985  0.199    -5.21    -2.89    12.06    12.43
    -2   -0.327   -0.526      1.487  0.006    -4.06    -3.39     1.54     1.86
    -2   -0.073    0.044     -0.077  0.006    -1.94     5.72    -2.51     2.95
    -2    0.232   -0.060     -1.079  0.006    -0.98     4.29    -8.11     8.23
    -2   -0.147    0.429     -3.920  0.006    -1.72     5.50    -8.16     8.35
    -1    0.230   -0.122      0.710  0.010     2.14    -4.41    12.21    12.73
     3    0.233   -0.611      0.129  0.199     4.73    -9.48     0.97     9.74
    -1    0.307    0.199      0.614  0.010     0.14    -3.87    22.54    23.13
    -2    0.094   -0.252      2.395  0.006     3.40    -6.46    18.13    18.45
    -1    0.090    0.442      1.018  0.010     0.99     0.85    18.69    19.58
    -3    0.280    0.274     -0.730  0.199    -0.76    -0.35    -8.51     9.45
     2   -0.044    0.206     -0.287  0.006    -1.76     0.46    -4.67     5.35
    -1   -0.044   -0.058     -0.351  0.010    -6.00     2.59    -0.67     1.95
    -2   -0.022    0.055     -0.825  0.006    -5.73     4.13    -0.25     0.32
    -1   -0.150    0.306     -0.286  0.010    -5.73     4.13    -0.25     0.32
     2   -0.109   -0.115      0.465  0.006     1.62     0.19    29.36    29.83
     1   -0.131    0.085      0.257  0.010     1.76     4.92     6.07     6.66
     3    0.085    0.219      2.766  0.199     2.56     5.45    15.31    15.68
    -1   -0.000    0.535      0.030  0.010    -0.25     7.13     0.07     1.54
     1    0.039    0.254      0.421  0.010    -0.20     6.68     1.63     2.00
    -1   -0.239   -0.055      0.689  0.010    -1.95     3.30    17.00    17.50
     2   -0.318    0.329      0.523  0.006    -6.07     5.29    11.02    13.41
     1   -0.220   -0.403     -2.334  0.010    -1.18    -1.81   -22.25    22.76
    -3   -0.149   -0.184     -0.813  0.199     2.33    -2.74   -15.16    15.90
     2    0.196   -0.645      0.585  0.006     0.56    -8.91     7.48    11.63
    -2   -0.269   -0.241      0.208  0.006    -5.36    -4.60     1.19     2.81
    -1   -0.495   -0.683     -0.644  0.010    -2.45    -4.17    -0.60     1.34
     2    0.052   -0.269     -0.464  0.006    -3.04    -3.99    -1.00     1.82
     1    0.638    0.131     -1.192  0.010     3.60     2.68    -0.28     0.32
    -2    0.461    0.148     -0.397  0.006     4.76     2.66    -2.29     2.64
    -3   -0.121   -0.482     -0.199  0.199    -0.44    -3.86     0.15     2.88
     1   -0.294   -0.050      0.172  0.010    -1.81    -3.54     2.89     5.49
    -1   -0.208   -0.280     -0.152  0.010    -4.55    -1.51    -4.43     5.17
    -2   -0.176    0.044     -0.086  0.006    -3.16    -1.04    -1.04     2.76
    -1   -0.214    0.157     -2.082  0.010    -4.43     2.51   -17.65    18.46
     2   -0.312    0.119     -4.417  0.006    -5.96     0.95    -8.62     8.77
    -2   -0.173   -0.234     -0.426  0.006    -6.11    -3.70   -10.98    11.73
     2    0.176    0.218     -0.480  0.006    -0.41     3.75    -5.47     6.07
     2    0.749    0.120     -3.946  0.006     1.38     3.35    -2.62     2.70
     2   -0.053    0.158     -0.448  0.006     0.01     4.60   -17.55    17.91
    -1    0.082   -0.085     -0.435  0.010    -0.03    -5.37    -2.47     3.20
     1    0.043   -0.048      0.208  0.010    -3.41    -3.56     0.66     6.14
    -2    0.092    0.800      1.084  0.006     1.12    -0.12    10.96    12.06
     1    0.063   -0.152      0.057  0.010     1.08    -1.86     3.94     7.45
     3    0.663    0.020     -1.225  0.199     4.76     1.47    -0.30     0.32
    -1    1.118    0.428     -4.868  0.010     5.07     1.77    -1.68     1.77
    -3    0.354    0.169      0.125  0.199     3.65     2.64     0.02     0.37
     1    0.092    0.036     -0.020  0.010     4.98     3.18    -0.03     2.13
     3   -0.113    0.155     -1.983  0.199    -4.12     2.63   -54.16    55.01
    -2   -0.229   -0.035     -0.081  0.006    -6.17     0.14     0.36     5.17
    -2   -0.116    0.105     -0.063  0.006    -1.75     1.02    -3.41     5.68
     1   -0.497    0.172     -0.708  0.010    -6.16     2.59    -6.99     8.93
    -1    0.245    0.076     -0.616  0.010    -1.14     4.62    -2.72     2.89
     3   -0.038    0.131     -0.066  0.199    -3.20     3.44    -2.13     4.64
     1   -0.075    0.018     -0.693  0.010    -6.57     2.96   -15.02    15.16
     2   -0.710    0.183     -0.327  0.006    -5.44     4.33    -0.55     0.60
     2   -0.006   -0.197     -0.103  0.006    -2.80    -3.21    -4.33    10.21
    -1    0.410   -0.299     -0.098  0.010     1.78    -1.78    -0.96     4.32
    -1   -0.045    0.145      0.129  0.010     1.18     1.55     9.51     9.94
    -1   -0.154   -0.174      4.634  0.010     0.69    -0.67    17.15    17.19
     1   -1.217   -0.235      1.037  0.010    -5.57     2.17     2.14     3.53
    -3   -0.407   -0.232      0.236  0.199    -3.97     3.06    -0.01     0.70
    -2    0.096   -0.083      1.899  0.006    -2.83    -0.76    10.19    10.64
     3   -0.287   -0.035      0.175  0.199    -3.66    -0.63     6.86     8.66
    -1    0.306    0.203      1.010  0.010     3.50    -2.38     0.31     0.32
    -2    0.524    0.155      2.133  0.006     7.53    -1.40    13.54    14.20
    -2    0.385    0.186      1.228  0.006     3.74     1.33    30.34    30.65
     2    0.031    0.062      0.017  0.006     1.71     1.03    12.44    13.38
    -2    0.137    0.234      0.193  0.006     2.27     1.19    17.21    18.34
     2   -0.347    0.437      2.421  0.006    -5.23     0.27    12.41    12.75
     2   -0.421    0.189      0.810  0.006    -3.90     2.23     1.93     2.60
     1   -0.002    0.036      0.005  0.010    -6.32     0.03     0.35     5.17
    -1    0.127   -0.055     -0.384  0.010     0.74    -0.34    -3.26     3.94
     2    0.521    0.210     -2.172  0.006     1.14     1.52   -13.75    14.25
    -2    0.454   -0.409     -1.115  0.006     3.98    -2.83   -14.90    16.83
     2   -0.097    0.428     -1.058  0.006    -0.60     1.53   -11.73    12.87
    -3   -0.776   -0.296     -5.781  0.199    -3.72     0.57   -12.23    12.46
     1    0.418    0.051     -1.508  0.010    -2.66     2.44   -11.15    11.77
    -2    0.277   -0.044     -0.121  0.006     0.36     1.82    -6.53     7.72
     3   -0.058    0.123     -2.130  0.199    -0.48     2.39    -6.87     7.07
    -1   -0.286    0.212     -0.543  0.010    -4.18     3.70    -8.43    12.67
     1   -0.021    0.082     -0.320  0.010    -0.98    -2.55    -8.43     9.27
    -1   -0.769    0.457     -0.586  0.010    -3.02     1.24    -6.23     8.40
     1    0.008    0.117     -0.072  0.010    -0.32     2.15    -1.37     5.01
     1    0.196    0.036     -0.166  0.010     1.60    -0.66    -1.10     3.12
    -1    0.022    0.083     -0.157  0.010     1.95    -2.15   -10.68    12.93
    -2    0.304   -0.023     -0.141  0.006     2.71    -0.86    -5.26     6.13
     1   -0.079   -0.008     -0.257  0.010    -1.02    -1.25    -5.93     7.95
    -2   -0.178   -0.099      1.209  0.006    -0.86     3.65    12.36    12.80
     1    0.155   -0.011      0.738  0.010    18.50    -5.04    69.12    74.46
    -2    0.601   -0.058     -1.147  0.006     2.92    -2.03    -4.31     4.83
     2   -0.039   -0.094     -0.139  0.006     2.41    -3.93    -2.04     2.87
    -3    0.588    0.006      0.472  0.199     4.31     4.13     0.36     0.47
     2    0.003    0.178      0.494  0.006     4.36     3.01     5.40     5.76
     3   -0.210   -0.153     -0.024  0.199     2.08    -3.94     0.26     1.91
    -2   -0.130   -0.025      0.937  0.006    -3.48    -1.46     7.27    10.04
    -1    0.223    0.100      0.461  0.010     5.27     1.94     0.53     0.97
     1   -0.379    0.740      1.002  0.010     5.30     1.67     0.25     0.33
    -3    0.029    0.200     -1.140  0.199    -1.21    -1.20   -17.81    18.47
     1   -0.310    0.604     -0.203  0.010    -1.32     2.22   -10.98    14.21
     2    0.301    0.344      0.971  0.006     0.87     2.14     6.27     8.28
     1    0.991   -0.408      2.038  0.010     5.86    -2.85    11.41    12.95
     2    0.010    0.118      1.020  0.006    -0.79    -2.11    16.59    17.58
    -2   -0.068   -0.526     -1.724  0.006     1.34    -4.96    -0.31     0.33
     1   -0.180   -1.283     -3.531  0.010     1.34    -4.96    -0.31     0.33
    -2    0.150   -1.484     -1.756  0.006     1.81    -6.25    -1.52     2.05
     2    0.095   -0.246     -0.350  0.006     2.47    -2.52    -2.22     5.99
    -2    0.068   -0.007     -0.022  0.006    -1.41    -2.42    -5.70     6.62
     1    0.072   -0.140      0.022  0.010    -0.79    -1.21    -2.79     5.87
    -2   -0.052   -0.005      0.191  0.006    -5.85    -1.60     7.75    11.50
     1   -0.077   -0.097      0.039  0.010    -3.87    -1.99     7.90     8.97
    -1    0.213    0.709      0.977  0.010     4.78     2.91     2.99     3.51
     2    0.264   -0.238      0.343  0.006     5.71    -4.43     2.24     7.15
    -4   -0.060    0.021      7.684  1.350    -0.15     4.67     8.43     8.57
     1   -0.025    0.011      0.044  0.010     0.61     6.71     5.82     6.75
     1    0.147   -0.108     -0.515  0.010     0.11    -1.40   -10.49    11.56
    -2   -0.068   -0.187     -2.109  0.006     1.57    -1.41   -11.96    12.24
    -1   -1.100    0.057      0.472  0.010    -4.53    -2.53     0.73     1.36
    -2   -0.493    0.577      2.312  0.006    -5.03    -0.89     9.74    10.25
    -2   -0.118   -0.162      0.183  0.006    -4.44    -3.02     1.36     2.14
    -2   -0.239   -0.479     -1.978  0.006     0.78    -4.88    -6.62     6.82
    -2   -0.440   -0.015      0.037  0.006    -5.13    -3.00    -5.02     9.90
    -1   -0.212   -0.200     -0.192  0.010    -1.95    -6.30    -3.85     5.84
     1   -0.043   -0.120     -1.560  0.010    -5.93    -3.45   -10.47    11.14
    -3    0.066   -0.187     -0.603  0.199    -0.29    -1.85    -8.70    10.96
     2    0.110   -0.006     -0.002  0.006    -0.04     1.34     9.06    11.09
    -2   -0.403   -0.212      0.583  0.006    -5.21    -0.39     4.04     6.36
    -2    0.158   -0.245      1.446  0.006     2.66    -0.24     6.52     7.55
    -3    0.261   -0.515      1.143  0.199     2.54     0.93     4.64     5.29
    -2   -0.126    0.439      0.715  0.006     1.00     0.18     5.70     7.89
    -2    0.158    0.516     -2.522  0.006    -0.88     3.80   -13.25    13.85
     2   -0.121    0.094     -0.171  0.006    -1.01     1.64   -19.59    20.58
    -2    0.213   -0.436      1.109  0.006    -3.65    -4.39     0.29     0.33
     1   -0.643   -0.242      0.969  0.010    -3.65    -4.39     0.29     0.33
     2   -0.003    0.038      0.046  0.006     6.14     5.58    18.13    19.10
    -3    0.304   -0.235      0.531  0.199     8.91    -2.49     8.45    10.72
    -2    0.345   -0.229     -0.395  0.006     2.78    -5.27    -7.52     9.14
     1    0.121   -0.320     -0.252  0.010     0.61    -4.84    -5.83     7.07
     2   -0.147    0.212     -1.287  0.006    -1.69     3.94   -14.47    14.87
    -1   -0.173    0.295     -0.155  0.010    -3.74     3.28    -1.97     4.06
     2   -0.367   -0.312     -1.878  0.006    -2.54    -4.08    -6.06     6.23
     2   -0.244   -0.193     -1.016  0.006    -2.80    -2.74    -4.89     4.96
     1   -0.265   -0.039     -2.966  0.010    -1.48    -3.63   -11.80    11.88
    -3   -0.307    0.023     -0.923  0.199    -5.54     1.02    -0.28     0.33
     1   -0.214    0.129     -0.251  0.010    -5.87     1.70    -2.52     3.03
     2    0.200    0.451     -1.690  0.006     2.78     2.77    -4.99     5.54
    -2    0.216   -0.165     -1.086  0.006     2.77    -2.99   -22.76    23.87
     1    0.331    0.177     -1.049  0.010     3.87     4.31   -13.61    14.34
    -1    0.638   -0.095     -0.227  0.010     2.81     4.12    -2.33     2.94
     1    0.082    0.181      0.168  0.010     1.20     4.79     8.13     9.79
    -2   -0.171    0.006      0.796  0.006     0.50    -0.71    54.29    54.68
    -2   -0.094   -0.226     -0.061  0.006    -2.77     1.48     1.16     2.92
     2    0.072   -0.122     -0.263  0.006     3.77    -0.49   -10.63    14.21
    -2   -0.021    0.827      1.135  0.006     1.31     3.58     3.42     4.05
     2   -0.078    0.216     -0.080  0.006    -0.23     5.15     2.30     6.52
    -2    0.017   -0.072      0.120  0.006     4.32    -3.14     4.52     6.91
    -2    0.109    0.414      2.177  0.006     4.89     1.36     0.31     0.33
    -2    0.346    0.236      1.598  0.006     5.17     1.51     2.44     2.50
    -2    0.087    0.152      0.272  0.006     1.95     3.57     2.44     2.75
     1    0.246    0.761      0.196  0.010     0.70     4.04     1.76     3.21
    -1   -0.133   -0.218      0.192  0.010     2.60    -3.85     2.21     2.77
     3    0.136    0.124      0.502  0.199     3.98    -3.13     3.90     4.04
    -2    0.305    1.816      2.622  0.006     0.79     0.52     5.02     5.87
     1    0.016   -0.654      1.754  0.010     3.13    -2.20    12.07    12.80
    -3   -0.127   -0.388      0.928  0.199     2.40    -5.67     0.80     0.94
     2   -0.604   -0.592      0.731  0.006    -0.89    -6.66     3.24     5.12
    -2   -0.780    1.487     -1.251  0.006    -4.82     2.39    -0.71     1.11
     2    0.165    0.144     -0.150  0.006    -5.16     1.99    -2.56     3.41
    -2   -0.044   -0.002     -0.146  0.006    -0.74    -5.82    -4.30     5.75
    -1    0.769   -0.375     -1.194  0.010    -0.54    -6.46    -4.65     5.83
    -1   -0.243   -0.562     -6.016  0.010    -4.59    -4.75   -10.96    11.08
     1   -0.005   -0.188      3.019  0.010     1.02    -3.16    57.64    57.88
    -2    0.270    0.233      0.027  0.006     3.18    -0.59     1.24     2.42
    -1   -0.019   -0.152      0.456  0.010     0.39    -0.77    11.49    11.75
    -1    0.068   -0.041      0.355  0.010     1.17    -1.73     7.36     7.98
    -1    0.041   -1.121     -0.714  0.010    -0.13    -1.11    -0.53     2.94
    -1   -0.105   -0.016     -0.316  0.010     2.81    -3.67    -9.03    10.88
     2   -0.180    0.471     -0.171  0.006    -4.60     4.18    -7.34    11.61
     1   -0.200    0.236      0.899  0.010     3.54    -0.58    14.37    15.20
     2    0.079   -0.104      1.436  0.006    -0.61    -5.32    38.93    39.57
     3   -0.054   -0.028      0.579  0.199     3.29    -0.46     1.27     2.60
    -1    0.197    0.729      4.922  0.010    -0.40     5.29     8.93     9.19
     1    0.170    0.233      0.204  0.010     0.57     4.33     1.70     2.07
     3    0.419    0.528     -1.573  0.199     2.01     5.79    -0.56     0.62
    -1   -0.105    0.367     -0.099  0.010    -0.24     6.43    -2.18     3.33
     1   -0.014   -0.021     -1.434  0.010    -2.66    -2.49   -24.48    24.76
     2   -0.507   -0.156     -1.798  0.006    -7.03    -0.80    -8.30     8.82
     2   -0.103    0.024     -0.015  0.006    -4.96    -0.90    -1.66     2.68
    -2    0.085    0.022     -0.072  0.006     2.85     3.79    -6.06     6.35
     3    0.356   -0.179     -0.753  0.199     3.53     2.19    -4.09     5.80
    -1    0.173    0.120      0.509  0.010    -0.14     3.96     5.23     6.00
     2   -0.306    0.236     13.555  0.006    -2.59     4.20    52.69    52.83
    -1   -0.003    0.144     -0.102  0.010     1.53     0.87   -17.92    19.41
     2    0.212   -0.433     -1.338  0.006     4.26    -3.60    -2.28     2.40
    -3   -0.212   -0.298     -0.873  0.199     2.29    -4.30    -6.19     7.30
     2    0.317   -0.078     -0.296  0.006     1.18    -1.60    -8.44     9.79
    -1   -0.032   -0.039      0.225  0.010     1.42    -5.09     0.99     1.45
     3   -0.453   -0.056      0.485  0.199    -3.30    -2.58     7.46     9.23
    -1    0.262    0.057     -3.097  0.010    -0.14     2.39   -10.80    10.97
     1   -0.077    0.315     -0.204  0.010    -1.55     2.89    -2.56     4.46
    -2   -0.301    0.487      1.247  0.006    -2.09     3.23     6.70     8.17
     2   -0.036   -0.315      0.261  0.006     0.08     0.54     3.07     5.67
     3    0.002    0.125     -2.286  0.199    -2.87     8.74  -102.69   103.64
     2    0.027   -0.045     -0.325  0.006    -3.78    -3.02    -8.58     9.63
     2    0.117   -0.103     -0.020  0.006    -3.90    -1.15    -4.47     5.51
    -2    0.205    0.129     -1.305  0.006     3.07     1.81    -5.48     5.79
    -2    0.029    0.157      0.031  0.006     0.60     0.09   -10.76    11.97
    -1    0.150   -0.056     -1.999  0.010     3.43     1.25    -6.50     6.53
    -2    0.248   -0.432      0.413  0.006     0.01    -3.19     0.99     1.51
     1   -0.333    0.222      0.820  0.010    -2.11    -1.52     4.49     5.65
     1   -0.429   -0.288      0.081  0.010    -5.74    -6.02     0.84     7.95
    -2   -0.399    0.181      0.427  0.006    -2.34    -2.89     2.80     5.05
    -2   -0.385    0.027     -0.320  0.006    -3.37     1.65    -9.58    10.75
     2   -0.233    0.022      0.159  0.006    -3.20     2.59    -1.80     6.75
    -1    0.453   -0.610      4.300  0.010    -2.19    -6.18     0.32     0.34
    -2   -0.003   -0.567      1.719  0.006    -2.19    -6.18     0.32     0.34
    -1    0.027   -0.773      2.046  0.010    -2.19    -6.18     0.32     0.34
     1   -0.386   -0.186      0.838  0.010    -4.60     0.11     7.95    11.46
    -1    0.011    0.090      0.254  0.010     0.85     4.02     5.49     5.93
    -3   -0.718   -0.100      0.830  0.199    -2.54     2.67     4.88     6.71
     2   -0.281    0.753      2.146  0.006     0.29     5.38     3.30     3.58
    -1   -0.225    0.079      0.275  0.010    -0.06     0.60     9.37    10.59
     2    0.376   -0.082     -0.144  0.006     1.68    -0.97     0.52     6.22
    -2   -0.303    0.347     -0.413  0.006    -5.62     2.83    -1.21     1.88
     2    0.621    0.371     -1.613  0.006    -4.32     2.13    -0.79     0.94
    -3    0.363   -0.379      2.098  0.199     2.30    -3.17    12.19    12.69
     3   -0.750    0.060      5.749  0.199     0.07    -2.96     8.12     8.25
     1   -0.263   -0.369      0.945  0.010    -5.45    -2.99     1.34     1.52
    -2   -0.152   -0.450      1.617  0.006    -5.67    -9.29    27.11    28.66
     1    0.196   -0.449     -2.448  0.010    -1.61    -6.75   -21.55    22.21
     2    0.173   -0.325     -1.501  0.006    -2.79    -3.48    -7.17     7.54
     2   -0.094    0.156     -0.374  0.006    -3.01    -2.45   -14.01    14.40
    -1   -0.152   -0.367      0.913  0.010    -2.23    -4.07     4.12     4.49
     3    0.338   -0.118      0.939  0.199    18.33    -4.88    69.19    74.46
    -1   -0.119    0.128     -0.251  0.010    -5.72     0.92    -5.98     9.63
     1    0.369   -0.434     -0.902  0.010     1.58    -1.63   -10.70    12.02
     1    0.068    0.543     -0.968  0.010    -0.89     6.64    -3.19     3.96
    -1   -0.504    0.230      0.493  0.010    -1.75     5.91     0.32     1.70
     1    0.057   -0.361     -2.288  0.010     0.12    -0.95   -11.80    12.73
     2    0.052   -0.481     -1.520  0.006     4.42    -2.42   -12.46    13.45
     1    0.080   -0.215     -1.188  0.010     0.76    -3.62    -2.45     2.54
    -1   -0.224    0.373     -0.363  0.010    -2.76     1.15    -0.19     4.32
     2    0.528   -0.224     -0.796  0.006     0.45    -0.65    -5.55     6.62
    -1   -0.097    0.039     -0.051  0.010    -5.07    -2.08     0.18     0.69
     2    0.005   -0.025      0.071  0.006    -7.15    -1.32    14.88    15.23
    -2    0.051   -0.160     -0.347  0.006     1.03    -4.35    -1.11     1.32
     1    0.340   -0.127     -0.222  0.010     0.31    -5.01    -0.50     2.04
     1   -0.330   -0.157     -0.180  0.010    -7.05     0.07    -2.24    10.33
    -2    0.138   -0.015     -0.406  0.006     0.99     0.79    -8.07    10.48
     3    0.239    0.373     -0.872  0.199    10.42    15.95   -40.20    44.65
    -2    0.222    0.407     -0.182  0.006     2.21     4.71    -0.96     2.08
    -2   -0.191    0.004     -0.225  0.006    -4.81     1.53    -2.39     3.68
     2   -0.440    0.323      0.265  0.006    -5.91     2.09     0.82     1.84
    -1    1.377    0.194      0.199  0.010    -2.34     1.53    -0.13     2.42
     2   -0.289    0.775      0.173  0.006    -3.10     1.92     0.45     2.20
    -2   -0.088   -0.246      2.143  0.006     2.54    -4.31     4.52     4.96
     1    0.331   -0.012      0.656  0.010     2.23    -2.66     5.12     5.69
     1   -0.399    0.157     -1.848  0.010    -2.59     6.09    -9.45     9.66
    -2   -0.122    0.373     -0.846  0.006    -3.74     7.23   -14.01    14.65
    -1   -0.358    0.067     -1.031  0.010    -6.19     4.92   -15.61    16.19
     2    0.049    0.099     -0.481  0.006    -3.02     2.54   -11.13    11.56
    -3   -0.628    0.117     -0.425  0.199    -3.13     3.08    -2.74     5.84
     2   -0.278    0.212      0.113  0.006    -3.23     4.48    -1.47     2.76
    -1   -0.586    0.778     -4.967  0.010    -0.69     2.56   -17.96    18.24
     2    0.207   -0.046     -0.909  0.006     1.95     2.67   -15.44    15.72
    -1   -0.032   -0.527      0.961  0.010    -4.36    -4.37     1.63     2.33
     1   -0.291   -0.265     -0.009  0.010    -4.57    -4.07     0.55     1.31
    -1   -0.054    0.085     -0.092  0.010    -0.55     2.52    -4.96     7.30
     3   -0.316    0.198     -0.636  0.199    -5.76     2.62   -10.08    11.08
    -2    0.142   -0.822      0.909  0.006    -4.59    -3.58     0.68     0.86
     1   -0.195   -0.196      0.354  0.010    -4.49    -4.48     1.70     2.47
    -1   -0.249    0.189     -0.386  0.010    -5.15     0.49    -0.82     1.14
     1   -0.181    0.032     -0.205  0.010    -7.66     2.72   -11.87    14.47
    -2    0.428   -0.914     -1.848  0.006    -1.79    -4.91    -3.87     4.33
     1    0.753   -0.622     -2.534  0.010    -1.90    -3.93    -2.40     2.62
